# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Vitvi14g01777	Vitvi14g01777	Vitvi14g01777.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi14g01778	Vitvi14g01778	Vitvi14g01778.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi14g01788	Vitvi14g01788	Vitvi14g01788.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g01789	Vitvi14g01789	Vitvi14g01789.t01	protein_coding	0	0	0	18	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g01789	Vitvi14g01789	Vitvi14g01789.t02	protein_coding	0	0	0	18	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g01790	Vitvi14g01790	Vitvi14g01790.t01	protein_coding	0	0	2	14	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0
Vitvi14g01874	Vitvi14g01874	Vitvi14g01874.t01	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Vitvi14g01875	Vitvi14g01875	Vitvi14g01875.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g01936	Vitvi14g01936	Vitvi14g01936.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Vitvi14g01937	Vitvi14g01937	Vitvi14g01937.t01	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
Vitvi14g01938	Vitvi14g01938	Vitvi14g01938.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi14g01943	Vitvi14g01943	Vitvi14g01943.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g01944	Vitvi14g01944	Vitvi14g01944.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Vitvi14g01945	Vitvi14g01945	Vitvi14g01945.t01	protein_coding	0	0	1	5	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi14g01952	Vitvi14g01952	Vitvi14g01952.t01	protein_coding	0	1	2	21	0	0	0	0	0	0	0	19	0	2	2	0	0	0	0	0	0	0	0	1	0
Vitvi14g01953	Vitvi14g01953	Vitvi14g01953.t01	protein_coding	0	2	4	18	6	0	0	0	0	0	0	11	0	2	4	0	0	0	1	0	0	0	0	1	0
Vitvi14g02410	Vitvi14g02410	Vitvi14g02410.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02411	Vitvi14g02411	Vitvi14g02411.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Vitvi14g02484	Vitvi14g02484	Vitvi14g02484.t01	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4
Vitvi14g02489	Vitvi14g02489	Vitvi14g02489.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi14g02490	Vitvi14g02490	Vitvi14g02490.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi14g02491	Vitvi14g02491	Vitvi14g02491.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02493	Vitvi14g02493	Vitvi14g02493.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi14g02502	Vitvi14g02502	Vitvi14g02502.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Vitvi14g02503	Vitvi14g02503	Vitvi14g02503.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5
Vitvi14g02528	Vitvi14g02528	Vitvi14g02528.t01	protein_coding	0	0	0	16	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi14g02529	Vitvi14g02529	Vitvi14g02529.t01	protein_coding	1	2	1	12	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	2	9
Vitvi14g02530	Vitvi14g02530	Vitvi14g02530.t01	protein_coding	0	0	0	16	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02531	Vitvi14g02531	Vitvi14g02531.t01	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi14g02553	Vitvi14g02553	Vitvi14g02553.t01	protein_coding	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
Vitvi14g02560	Vitvi14g02560	Vitvi14g02560.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Vitvi14g02561	Vitvi14g02561	Vitvi14g02561.t01	protein_coding	0	0	1	13	1	0	1	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi14g02580	Vitvi14g02580	Vitvi14g02580.t01	protein_coding	0	1	2	17	0	0	0	0	0	0	0	1	0	14	2	0	0	0	0	0	0	0	0	1	2
Vitvi14g02581	Vitvi14g02581	Vitvi14g02581.t01	protein_coding	0	0	0	20	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02595	Vitvi14g02595	Vitvi14g02595.t01	protein_coding	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
Vitvi14g02595	Vitvi14g02595	Vitvi14g02595.t02	protein_coding	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
Vitvi14g02595	Vitvi14g02595	Vitvi14g02595.t03	protein_coding	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
Vitvi14g02596	Vitvi14g02596	Vitvi14g02596.r01	lincRNA	0	0	0	49	0	0	0	0	0	0	0	10	0	11	0	19	0	0	0	0	0	0	0	0	9
Vitvi14g02596	Vitvi14g02596	Vitvi14g02596.r02	lincRNA	1	0	0	48	0	0	0	0	0	0	0	10	0	11	0	19	1	0	0	0	0	0	0	0	9
Vitvi14g02660	Vitvi14g02660	Vitvi14g02660.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Vitvi14g02661	Vitvi14g02661	Vitvi14g02661.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02682	Vitvi14g02682	Vitvi14g02682.t01	protein_coding	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
Vitvi14g02718	Vitvi14g02718	Vitvi14g02718.r01	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi14g02719	Vitvi14g02719	Vitvi14g02719.t01	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi14g02721	Vitvi14g02721	Vitvi14g02721.t01	protein_coding	0	0	1	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
Vitvi14g02722	Vitvi14g02722	Vitvi14g02722.t01	protein_coding	0	0	1	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2
Vitvi14g02726	Vitvi14g02726	Vitvi14g02726.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02746	Vitvi14g02746	Vitvi14g02746.t01	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02839	Vitvi14g02839	Vitvi14g02839.t01	protein_coding	0	2	1	7	0	0	1	0	0	0	0	2	0	3	1	0	0	0	2	0	0	0	0	0	2
Vitvi14g02893	Vitvi14g02893	Vitvi14g02893.t01	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Vitvi14g02894	Vitvi14g02894	Vitvi14g02894.t01	protein_coding	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02910	Vitvi14g02910	Vitvi14g02910.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi14g02911	Vitvi14g02911	Vitvi14g02911.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi14g02924	Vitvi14g02924	Vitvi14g02924.t01	protein_coding	0	2	1	16	0	2	3	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	2
Vitvi14g02929	Vitvi14g02929	Vitvi14g02929.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g02969	Vitvi14g02969	Vitvi14g02969.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
Vitvi14g02970	Vitvi14g02970	Vitvi14g02970.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi14g03024	Vitvi14g03024	Vitvi14g03024.t01	protein_coding	1	2	0	19	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	2	6
Vitvi14g03044	Vitvi14g03044	Vitvi14g03044.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Vitvi14g03045	Vitvi14g03045	Vitvi14g03045.t01	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
Vitvi14g03046	Vitvi14g03046	Vitvi14g03046.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Vitvi14g03049	Vitvi14g03049	Vitvi14g03049.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
Vitvi14g03080	Vitvi14g03080	Vitvi14g03080.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00038	Vitvi15g00038	Vitvi15g00038.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g00068	Vitvi15g00068	Vitvi15g00068.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g00069	Vitvi15g00069	Vitvi15g00069.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00070	Vitvi15g00070	Vitvi15g00070.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g00071	Vitvi15g00071	Vitvi15g00071.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00072	Vitvi15g00072	Vitvi15g00072.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g00078	Vitvi15g00078	Vitvi15g00078.t01	protein_coding	0	1	1	56	0	0	0	0	0	0	0	20	0	34	1	0	0	0	0	0	0	0	0	1	2
Vitvi15g00105	Vitvi15g00105	Vitvi15g00105.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g00106	Vitvi15g00106	Vitvi15g00106.t01	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g00107	Vitvi15g00107	Vitvi15g00107.t01	protein_coding	0	4	7	2	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	4	1
Vitvi15g00121	Vitvi15g00121	Vitvi15g00121.t01	protein_coding	0	1	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3
Vitvi15g00137	Vitvi15g00137	Vitvi15g00137.t01	protein_coding	0	1	1	16	0	0	0	0	0	0	0	1	0	7	1	0	0	0	1	0	0	0	0	1	8
Vitvi15g00279	Vitvi15g00279	Vitvi15g00279.t01	protein_coding	1	2	1	6	0	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	2	1
Vitvi15g00435	Vitvi15g00435	Vitvi15g00435.t01	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Vitvi15g00523	Vitvi15g00523	Vitvi15g00523.t01	protein_coding	0	0	0	21	0	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5
Vitvi15g00568	Vitvi15g00568	Vitvi15g00568.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00570	Vitvi15g00570	Vitvi15g00570.t01	protein_coding	0	0	1	7	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	3
Vitvi15g00571	Vitvi15g00571	Vitvi15g00571.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Vitvi15g00591	Vitvi15g00591	Vitvi15g00591.t01	protein_coding	0	0	0	68	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	35
Vitvi15g00592	Vitvi15g00592	Vitvi15g00592.t01	protein_coding	0	0	0	57	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi15g00598	Vitvi15g00598	Vitvi15g00598.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00599	Vitvi15g00599	Vitvi15g00599.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g00660	Vitvi15g00660	Vitvi15g00660.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g00661	Vitvi15g00661	Vitvi15g00661.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00699	Vitvi15g00699	Vitvi15g00699.t01	protein_coding	0	0	0	29	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00701	Vitvi15g00701	Vitvi15g00701.t01	protein_coding	0	0	0	29	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00702	Vitvi15g00702	Vitvi15g00702.t01	protein_coding	0	0	0	38	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	29
Vitvi15g00703	Vitvi15g00703	Vitvi15g00703.t01	protein_coding	0	0	0	25	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00714	Vitvi15g00714	Vitvi15g00714.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi15g00715	Vitvi15g00715	Vitvi15g00715.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00736	Vitvi15g00736	Vitvi15g00736.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00906	Vitvi15g00906	Vitvi15g00906.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00916	Vitvi15g00916	Vitvi15g00916.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2
Vitvi15g00917	Vitvi15g00917	Vitvi15g00917.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Vitvi15g00947	Vitvi15g00947	Vitvi15g00947.t01	protein_coding	1	1	2	5	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	1	2
Vitvi15g00961	Vitvi15g00961	Vitvi15g00961.t01	protein_coding	1	0	4	40	0	0	0	0	0	0	0	39	0	1	4	0	0	0	0	0	1	0	0	0	0
Vitvi15g00962	Vitvi15g00962	Vitvi15g00962.t01	protein_coding	1	4	5	80	0	0	0	0	0	0	0	11	0	61	5	0	0	0	1	0	1	0	0	3	9
Vitvi15g00993	Vitvi15g00993	Vitvi15g00993.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00993	Vitvi15g00993	Vitvi15g00993.t02	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g00993	Vitvi15g00993	Vitvi15g00993.t03	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01010	Vitvi15g01010	Vitvi15g01010.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01011	Vitvi15g01011	Vitvi15g01011.t01	protein_coding	0	4	1	31	2	0	1	0	0	0	0	4	0	15	1	0	0	0	1	0	0	0	0	3	9
Vitvi15g01073	Vitvi15g01073	Vitvi15g01073.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01082	Vitvi15g01082	Vitvi15g01082.t01	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Vitvi15g01083	Vitvi15g01083	Vitvi15g01083.t01	protein_coding	0	0	0	23	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	12
Vitvi15g01204	Vitvi15g01204	Vitvi15g01204.t01	protein_coding	0	0	0	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01206	Vitvi15g01206	Vitvi15g01206.t01	protein_coding	0	1	1	7	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	3
Vitvi15g01253	Vitvi15g01253	Vitvi15g01253.t01	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01254	Vitvi15g01254	Vitvi15g01254.t01	protein_coding	0	0	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g01262	Vitvi15g01262	Vitvi15g01262.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01263	Vitvi15g01263	Vitvi15g01263.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Vitvi15g01336	Vitvi15g01336	Vitvi15g01336.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01404	Vitvi15g01404	Vitvi15g01404.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Vitvi15g01405	Vitvi15g01405	Vitvi15g01405.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g01406	Vitvi15g01406	Vitvi15g01406.t01	protein_coding	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01414	Vitvi15g01414	Vitvi15g01414.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g01415	Vitvi15g01415	Vitvi15g01415.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01425	Vitvi15g01425	Vitvi15g01425.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01431	Vitvi15g01431	Vitvi15g01431.t01	protein_coding	0	0	1	10	0	0	2	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	5
Vitvi15g01432	Vitvi15g01432	Vitvi15g01432.t01	protein_coding	0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01451	Vitvi15g01451	Vitvi15g01451.t01	protein_coding	0	0	0	33	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01452	Vitvi15g01452	Vitvi15g01452.t01	protein_coding	0	1	5	27	0	0	0	0	0	2	1	1	0	5	2	0	0	0	0	0	0	0	0	1	21
Vitvi15g01453	Vitvi15g01453	Vitvi15g01453.t01	protein_coding	1	1	5	41	0	0	0	0	0	0	0	22	1	8	5	0	0	0	0	0	0	0	0	1	11
Vitvi15g01480	Vitvi15g01480	Vitvi15g01480.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g01481	Vitvi15g01481	Vitvi15g01481.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01495	Vitvi15g01495	Vitvi15g01495.t01	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g01517	Vitvi15g01517	Vitvi15g01517.t01	protein_coding	0	0	0	48	0	0	0	0	0	0	0	3	0	44	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g01571	Vitvi15g01571	Vitvi15g01571.r01	lincRNA	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi15g01571	Vitvi15g01571	Vitvi15g01571.r02	lincRNA	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi15g01571	Vitvi15g01571	Vitvi15g01571.t01	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi15g01571	Vitvi15g01571	Vitvi15g01571.t02	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi15g01571	Vitvi15g01571	Vitvi15g01571.t03	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Vitvi15g01581	Vitvi15g01581	Vitvi15g01581.t01	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Vitvi15g01582	Vitvi15g01582	Vitvi15g01582.t01	protein_coding	0	2	3	2	0	0	0	0	0	0	0	1	0	1	3	0	0	0	1	0	0	0	0	2	0
Vitvi15g01583	Vitvi15g01583	Vitvi15g01583.t01	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6
Vitvi15g01584	Vitvi15g01584	Vitvi15g01584.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Vitvi15g01618	Vitvi15g01618	Vitvi15g01618.t01	protein_coding	0	0	1	6	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0
Vitvi15g01618	Vitvi15g01618	Vitvi15g01618.t02	protein_coding	0	0	1	6	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0
Vitvi15g01618	Vitvi15g01618	Vitvi15g01618.t03	protein_coding	0	0	1	6	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0
Vitvi15g01618	Vitvi15g01618	Vitvi15g01618.t04	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3
Vitvi15g01618	Vitvi15g01618	Vitvi15g01618.t05	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g01618	Vitvi15g01618	Vitvi15g01618.t06	protein_coding	0	0	0	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1
Vitvi15g01618	Vitvi15g01618	Vitvi15g01618.t07	protein_coding	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3
Vitvi15g01625	Vitvi15g01625	Vitvi15g01625.t01	protein_coding	0	0	0	35	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01641	Vitvi15g01641	Vitvi15g01641.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi15g01642	Vitvi15g01642	Vitvi15g01642.t01	protein_coding	0	0	1	5	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2
Vitvi16g00045	Vitvi16g00045	Vitvi16g00045.t01	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g00082	Vitvi16g00082	Vitvi16g00082.t01	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Vitvi16g00122	Vitvi16g00122	Vitvi16g00122.t01	protein_coding	4	8	7	76	7	0	0	0	0	0	0	22	0	47	7	0	0	0	2	0	3	1	0	8	0
